siteid,sitename,county,monitordate,AMB_TEMP_concentration,AMB_TEMP_itemunit,CH4_concentration,CH4_itemunit,CO_concentration,CO_itemunit,NMHC_concentration,NMHC_itemunit,NO_concentration,NO_itemunit,NO2_concentration,NO2_itemunit,NO  _concentration,NO  _itemunit,O3_concentration,O3_itemunit,PM10_concentration,PM10_itemunit,PM2.5_concentration,PM2.5_itemunit,RAINFALL_concentration,RAINFALL_itemunit,RH_concentration,RH_itemunit,SO2_concentration,SO2_itemunit,THC_concentration,THC_itemunit,WD_HR_concentration,WD_HR_itemunit,WIND_DIREC_concentration,WIND_DIREC_itemunit,WIND_SPEED_concentration,WIND_SPEED_itemunit,WS_HR_concentration,WS_HR_itemunit,Temperature,RH,WS,WD,WSGust,WDGust,Precp,file_name,ObsTime
72,Puli,Nantou_County,2024/2/17 06:00,16.3,C,2.27,ppm,0.39,ppm,0.1,ppm,0.2,ppb,8.6,ppb,8.8,ppb,6.7,ppb,23,£gg/m3,21,£gg/m3,0,mm,95,%,1.1,ppb,2.37,ppm,195,degrees,247,degrees,0.7,m/sec,0.1,m/sec,15.8,94,0,0,1,239,0,C0H890-2024-02-17.csv,2024/2/17 02:00
72,Puli,Nantou_County,2024/2/17 07:00,16.9,C,2.29,ppm,0.44,ppm,0.15,ppm,5.7,ppb,9.2,ppb,15,ppb,4.9,ppb,29,£gg/m3,21,£gg/m3,0,mm,92,%,1.2,ppb,2.44,ppm,301,degrees,287,degrees,0.6,m/sec,0.4,m/sec,16.2,94,0,0,1.2,315,0,C0H890-2024-02-17.csv,2024/2/17 03:00
72,Puli,Nantou_County,2024/2/17 08:00,19.1,C,2.15,ppm,0.35,ppm,0.1,ppm,4.5,ppb,8.7,ppb,13.3,ppb,14,ppb,26,£gg/m3,18,£gg/m3,0,mm,74,%,1.3,ppb,2.25,ppm,104,degrees,151,degrees,1.3,m/sec,0.4,m/sec,15.7,95,0,0,1,349,0,C0H890-2024-02-17.csv,2024/2/17 04:00
72,Puli,Nantou_County,2024/2/17 09:00,20.7,C,2.06,ppm,0.26,ppm,0.05,ppm,1.5,ppb,5,ppb,6.5,ppb,25.5,ppb,23,£gg/m3,16,£gg/m3,0,mm,64,%,1.3,ppb,2.12,ppm,107,degrees,171,degrees,0.9,m/sec,0.8,m/sec,15.7,95,0.2,0,0.9,123,0,C0H890-2024-02-17.csv,2024/2/17 05:00
72,Puli,Nantou_County,2024/2/17 10:00,23.3,C,2.02,ppm,0.22,ppm,0.02,ppm,0.4,ppb,3.1,ppb,3.5,ppb,38.8,ppb,18,£gg/m3,14,£gg/m3,0,mm,52,%,1.2,ppb,2.04,ppm,51,degrees,60,degrees,1.2,m/sec,0,m/sec,15.8,96,0.7,292,1.3,289,0,C0H890-2024-02-17.csv,2024/2/17 06:00
72,Puli,Nantou_County,2024/2/17 11:00,25,C,2.02,ppm,0.2,ppm,0.01,ppm,0,ppb,2.3,ppb,2,ppb,45.8,ppb,14,£gg/m3,9,£gg/m3,0,mm,45,%,1.2,ppb,2.02,ppm,288,degrees,304,degrees,1.5,m/sec,0.3,m/sec,17.9,77,0.5,252,1.2,247,0,C0H890-2024-02-17.csv,2024/2/17 07:00
72,Puli,Nantou_County,2024/2/17 12:00,25.7,C,2.04,ppm,0.23,ppm,0.03,ppm,0.3,ppb,3.2,ppb,3.5,ppb,47,ppb,19,£gg/m3,11,£gg/m3,0,mm,46,%,1.1,ppb,2.06,ppm,287,degrees,287,degrees,4.2,m/sec,3.5,m/sec,19.8,68,0.7,89,2.1,1,0,C0H890-2024-02-17.csv,2024/2/17 08:00
72,Puli,Nantou_County,2024/2/17 13:00,25.4,C,2.06,ppm,0.25,ppm,0.04,ppm,0,ppb,4.4,ppb,4.4,ppb,57.5,ppb,26,£gg/m3,12,£gg/m3,0,mm,48,%,1.3,ppb,2.1,ppm,286,degrees,286,degrees,4.2,m/sec,4.1,m/sec,22.1,60,0.4,67,2.5,61,0,C0H890-2024-02-17.csv,2024/2/17 09:00
72,Puli,Nantou_County,2024/2/17 14:00,25.5,C,2.06,ppm,0.26,ppm,0.04,ppm,0,ppb,4.3,ppb,3.9,ppb,64.7,ppb,22,£gg/m3,19,£gg/m3,0,mm,49,%,1.4,ppb,2.1,ppm,292,degrees,295,degrees,2.8,m/sec,3,m/sec,24.5,47,0,0,2.9,50,0,C0H890-2024-02-17.csv,2024/2/17 10:00
72,Puli,Nantou_County,2024/2/17 15:00,24.6,C,2.04,ppm,0.28,ppm,0.04,ppm,0,ppb,4.2,ppb,4.1,ppb,65.1,ppb,36,£gg/m3,22,£gg/m3,0,mm,53,%,1.6,ppb,2.09,ppm,290,degrees,304,degrees,3,m/sec,3.3,m/sec,25.3,48,2.8,280,5.2,280,0,C0H890-2024-02-17.csv,2024/2/17 11:00
72,Puli,Nantou_County,2024/2/17 16:00,23.5,C,2.04,ppm,0.27,ppm,0.05,ppm,0.2,ppb,5.1,ppb,5.3,ppb,63.7,ppb,42,£gg/m3,23,£gg/m3,0,mm,58,%,1.7,ppb,2.09,ppm,293,degrees,295,degrees,2.6,m/sec,3.3,m/sec,24.5,52,3.3,291,7.4,279,0,C0H890-2024-02-17.csv,2024/2/17 12:00
72,Puli,Nantou_County,2024/2/17 17:00,22.5,C,2.04,ppm,0.26,ppm,0.04,ppm,0,ppb,5.6,ppb,5.3,ppb,58.5,ppb,45,£gg/m3,21,£gg/m3,0,mm,62,%,1.5,ppb,2.08,ppm,294,degrees,289,degrees,2.3,m/sec,2.5,m/sec,25.2,52,2.4,273,7.3,274,0,C0H890-2024-02-17.csv,2024/2/17 13:00
72,Puli,Nantou_County,2024/2/17 18:00,21.6,C,2.04,ppm,0.26,ppm,0.06,ppm,0,ppb,6.7,ppb,6.3,ppb,52.6,ppb,43,£gg/m3,17,£gg/m3,0,mm,66,%,1.6,ppb,2.1,ppm,290,degrees,296,degrees,1.1,m/sec,1.6,m/sec,25,54,2.2,300,5.9,268,0,C0H890-2024-02-17.csv,2024/2/17 14:00
72,Puli,Nantou_County,2024/2/17 19:00,20.9,C,2.06,ppm,0.31,ppm,0.08,ppm,0,ppb,8.9,ppb,8.8,ppb,45.6,ppb,44,£gg/m3,15,£gg/m3,0,mm,69,%,1.6,ppb,2.14,ppm,310,degrees,337,degrees,0.5,m/sec,0.8,m/sec,23.7,59,2.6,309,6.8,272,0,C0H890-2024-02-17.csv,2024/2/17 15:00
72,Puli,Nantou_County,2024/2/17 20:00,19.8,C,2.11,ppm,0.34,ppm,0.1,ppm,0,ppb,10.2,ppb,10.1,ppb,35.4,ppb,44,£gg/m3,24,£gg/m3,0,mm,77,%,1.4,ppb,2.21,ppm,301,degrees,248,degrees,0.6,m/sec,0.3,m/sec,22.8,62,2.2,289,6.4,280,0,C0H890-2024-02-17.csv,2024/2/17 16:00
72,Puli,Nantou_County,2024/2/17 21:00,19.1,C,2.15,ppm,0.4,ppm,0.12,ppm,  ,ppb,  ,ppb,  ,ppb,27,ppb,44,£gg/m3,24,£gg/m3,0,mm,83,%,1.5,ppb,2.27,ppm,116,degrees,327,degrees,0.5,m/sec,0.1,m/sec,21.5,68,1.3,294,4.8,272,0,C0H890-2024-02-17.csv,2024/2/17 17:00
72,Puli,Nantou_County,2024/2/17 22:00,17.9,C,2.14,ppm,0.39,ppm,0.12,ppm,0,ppb,12.3,ppb,12,ppb,17.8,ppb,39,£gg/m3,19,£gg/m3,0,mm,90,%,1.4,ppb,2.25,ppm,296,degrees,144,degrees,0.6,m/sec,0.2,m/sec,20.6,71,1.3,275,3,279,0,C0H890-2024-02-17.csv,2024/2/17 18:00
72,Puli,Nantou_County,2024/2/17 23:00,17.4,C,2.24,ppm,0.42,ppm,0.11,ppm,  ,ppb,  ,ppb,  ,ppb,13.4,ppb,46,£gg/m3,28,£gg/m3,0,mm,92,%,1.8,ppb,2.35,ppm,333,degrees,10,degrees,0.4,m/sec,0.2,m/sec,19.3,79,0.3,272,2.4,277,0,C0H890-2024-02-17.csv,2024/2/17 19:00
72,Puli,Nantou_County,2024/2/18 00:00,16.5,C,2.16,ppm,0.4,ppm,0.08,ppm,  ,ppb,  ,ppb,  ,ppb,10.8,ppb,42,£gg/m3,27,£gg/m3,0,mm,94,%,1.8,ppb,2.24,ppm,313,degrees,295,degrees,0.3,m/sec,0.5,m/sec,17.9,85,0.8,238,1.6,244,0,C0H890-2024-02-17.csv,2024/2/17 20:00
72,Puli,Nantou_County,2024/2/18 01:00,16,C,2.2,ppm,0.34,ppm,0.07,ppm,1,ppb,8.4,ppb,9.5,ppb,9.9,ppb,29,£gg/m3,24,£gg/m3,0,mm,95,%,1.4,ppb,2.27,ppm,316,degrees,338,degrees,0.5,m/sec,0.1,m/sec,17.1,88,0.3,242,2,239,0,C0H890-2024-02-17.csv,2024/2/17 21:00
72,Puli,Nantou_County,2024/2/18 02:00,15.4,C,2.25,ppm,0.32,ppm,0.07,ppm,0.5,ppb,7.3,ppb,7.9,ppb,7.4,ppb,28,£gg/m3,20,£gg/m3,0,mm,96,%,1.4,ppb,2.31,ppm,322,degrees,310,degrees,0.4,m/sec,0.4,m/sec,16.3,91,0,0,1.2,234,0,C0H890-2024-02-17.csv,2024/2/17 22:00
72,Puli,Nantou_County,2024/2/18 03:00,15.2,C,2.27,ppm,0.33,ppm,0.07,ppm,0.7,ppb,6.2,ppb,6.9,ppb,5.7,ppb,25,£gg/m3,17,£gg/m3,0,mm,96,%,1.4,ppb,2.34,ppm,306,degrees,339,degrees,0.4,m/sec,0,m/sec,15.6,92,0.4,237,1.7,221,0,C0H890-2024-02-17.csv,2024/2/17 23:00
72,Puli,Nantou_County,2024/2/18 04:00,14.5,C,2.25,ppm,0.3,ppm,0.07,ppm,0.9,ppb,7,ppb,8,ppb,4.8,ppb,23,£gg/m3,22,£gg/m3,0,mm,98,%,1.3,ppb,2.31,ppm,308,degrees,213,degrees,0.4,m/sec,0.3,m/sec,15,94,0.3,246,1.7,222,0,C0H890-2024-02-18.csv,2024/2/18 00:00
72,Puli,Nantou_County,2024/2/18 05:00,14.2,C,2.24,ppm,0.31,ppm,0.08,ppm,1.1,ppb,5.7,ppb,6.8,ppb,4.1,ppb,22,£gg/m3,20,£gg/m3,0,mm,98,%,1.3,ppb,2.31,ppm,321,degrees,355,degrees,0.4,m/sec,0.2,m/sec,14.5,95,0,0,1.2,247,0,C0H890-2024-02-18.csv,2024/2/18 01:00
72,Puli,Nantou_County,2024/2/18 06:00,13.7,C,2.21,ppm,0.32,ppm,0.07,ppm,1.3,ppb,6.4,ppb,7.8,ppb,3.8,ppb,27,£gg/m3,20,£gg/m3,0,mm,99,%,1.3,ppb,2.27,ppm,358,degrees,348,degrees,0.5,m/sec,0.4,m/sec,14.1,96,0.2,0,1.3,260,0,C0H890-2024-02-18.csv,2024/2/18 02:00
72,Puli,Nantou_County,2024/2/18 07:00,14.2,C,2.23,ppm,0.36,ppm,0.08,ppm,3.5,ppb,6.6,ppb,10.2,ppb,4.5,ppb,21,£gg/m3,20,£gg/m3,0,mm,98,%,1.4,ppb,2.31,ppm,321,degrees,283,degrees,1.3,m/sec,0.5,m/sec,13.7,97,0.2,0,0.9,195,0,C0H890-2024-02-18.csv,2024/2/18 03:00
72,Puli,Nantou_County,2024/2/18 08:00,15.4,C,2.19,ppm,0.39,ppm,0.1,ppm,4.6,ppb,5.9,ppb,10.6,ppb,9.8,ppb,28,£gg/m3,23,£gg/m3,0,mm,95,%,1.4,ppb,2.29,ppm,263,degrees,121,degrees,0.9,m/sec,0.2,m/sec,13.2,98,0.7,228,1.5,239,0,C0H890-2024-02-18.csv,2024/2/18 04:00
72,Puli,Nantou_County,2024/2/18 09:00,18.4,C,2.1,ppm,0.35,ppm,0.08,ppm,3.3,ppb,5.3,ppb,8.7,ppb,25.4,ppb,23,£gg/m3,20,£gg/m3,0,mm,76,%,1.4,ppb,2.18,ppm,147,degrees,126,degrees,0.8,m/sec,0.7,m/sec,13.3,99,0.4,18,1.3,44,0,C0H890-2024-02-18.csv,2024/2/18 05:00
72,Puli,Nantou_County,2024/2/18 10:00,22.1,C,2.04,ppm,0.27,ppm,0.03,ppm,1.3,ppb,3,ppb,4.4,ppb,42.1,ppb,27,£gg/m3,20,£gg/m3,0,mm,55,%,1.4,ppb,2.08,ppm,312,degrees,271,degrees,1.6,m/sec,0.7,m/sec,13.3,99,0.4,290,1.3,36,0,C0H890-2024-02-18.csv,2024/2/18 06:00
72,Puli,Nantou_County,2024/2/18 11:00,24.2,C,2.02,ppm,0.23,ppm,0.02,ppm,0.9,ppb,1.9,ppb,2.8,ppb,47.5,ppb,21,£gg/m3,17,£gg/m3,0,mm,49,%,1.6,ppb,2.04,ppm,292,degrees,98,degrees,1.4,m/sec,0.8,m/sec,14,96,0.4,270,1.1,258,0,C0H890-2024-02-18.csv,2024/2/18 07:00
72,Puli,Nantou_County,2024/2/18 12:00,25.7,C,2,ppm,0.22,ppm,0.01,ppm,0.7,ppb,1.5,ppb,2.3,ppb,49.3,ppb,17,£gg/m3,13,£gg/m3,0,mm,44,%,1.6,ppb,2.02,ppm,338,degrees,292,degrees,2,m/sec,0.9,m/sec,16.9,82,0.2,0,1.6,39,0,C0H890-2024-02-18.csv,2024/2/18 08:00
72,Puli,Nantou_County,2024/2/18 14:00,27.3,C,2.02,ppm,0.24,ppm,0.02,ppm,0.6,ppb,2.3,ppb,3,ppb,58.1,ppb,16,£gg/m3,13,£gg/m3,0,mm,43,%,1.5,ppb,2.04,ppm,281,degrees,293,degrees,2.9,m/sec,2.2,m/sec,20,65,0.4,266,2.2,190,0,C0H890-2024-02-18.csv,2024/2/18 09:00
72,Puli,Nantou_County,2024/2/18 15:00,27.3,C,2.04,ppm,0.27,ppm,0.02,ppm,0.6,ppb,3.2,ppb,3.8,ppb,66.2,ppb,20,£gg/m3,14,£gg/m3,0,mm,44,%,1.5,ppb,2.06,ppm,292,degrees,307,degrees,2.7,m/sec,2.6,m/sec,23,57,0.4,329,3.5,327,0,C0H890-2024-02-18.csv,2024/2/18 10:00
72,Puli,Nantou_County,2024/2/18 16:00,26.8,C,2.04,ppm,0.27,ppm,0.03,ppm,0.6,ppb,3.4,ppb,4,ppb,65.5,ppb,25,£gg/m3,17,£gg/m3,0,mm,45,%,1.6,ppb,2.06,ppm,292,degrees,291,degrees,3.1,m/sec,2.9,m/sec,24.8,47,0.8,294,3.6,339,0,C0H890-2024-02-18.csv,2024/2/18 11:00
72,Puli,Nantou_County,2024/2/18 17:00,25.1,C,2.04,ppm,0.33,ppm,0.04,ppm,0.3,ppb,5.1,ppb,5.4,ppb,65.3,ppb,31,£gg/m3,23,£gg/m3,0,mm,51,%,1.8,ppb,2.09,ppm,295,degrees,308,degrees,1.7,m/sec,2.4,m/sec,25.7,47,1,310,4.5,353,0,C0H890-2024-02-18.csv,2024/2/18 12:00
72,Puli,Nantou_County,2024/2/18 18:00,23.7,C,2.08,ppm,0.4,ppm,0.08,ppm,0.6,ppb,8.1,ppb,8.8,ppb,56.9,ppb,46,£gg/m3,27,£gg/m3,0,mm,58,%,2,ppb,2.16,ppm,322,degrees,171,degrees,1,m/sec,0.3,m/sec,27.5,44,1.8,267,4.5,252,0,C0H890-2024-02-18.csv,2024/2/18 13:00
72,Puli,Nantou_County,2024/2/18 19:00,22,C,2.11,ppm,0.46,ppm,0.13,ppm,0.6,ppb,12.5,ppb,13.2,ppb,38.1,ppb,37,£gg/m3,27,£gg/m3,0,mm,65,%,1.8,ppb,2.24,ppm,159,degrees,171,degrees,1.1,m/sec,0.9,m/sec,26.4,48,2.4,315,5.3,321,0,C0H890-2024-02-18.csv,2024/2/18 14:00
72,Puli,Nantou_County,2024/2/18 20:00,20.9,C,2.16,ppm,0.51,ppm,0.18,ppm,0.7,ppb,16,ppb,16.7,ppb,29.8,ppb,39,£gg/m3,28,£gg/m3,0,mm,72,%,1.6,ppb,2.34,ppm,241,degrees,230,degrees,0.5,m/sec,0.1,m/sec,26.6,47,2.5,298,5.3,276,0,C0H890-2024-02-18.csv,2024/2/18 15:00
72,Puli,Nantou_County,2024/2/18 21:00,19.9,C,2.23,ppm,0.49,ppm,0.16,ppm,0.9,ppb,14.7,ppb,15.6,ppb,23.7,ppb,39,£gg/m3,31,£gg/m3,0,mm,80,%,1.6,ppb,2.39,ppm,263,degrees,312,degrees,0.7,m/sec,0.1,m/sec,25.6,51,2.2,300,5,294,0,C0H890-2024-02-18.csv,2024/2/18 16:00
72,Puli,Nantou_County,2024/2/18 22:00,18.7,C,2.23,ppm,0.37,ppm,0.09,ppm,0.7,ppb,11.1,ppb,11.8,ppb,21.7,ppb,36,£gg/m3,26,£gg/m3,0,mm,88,%,1.5,ppb,2.31,ppm,180,degrees,73,degrees,0.4,m/sec,0.3,m/sec,23.6,60,1.1,308,4.8,275,0,C0H890-2024-02-18.csv,2024/2/18 17:00
72,Puli,Nantou_County,2024/2/18 23:00,18,C,2.23,ppm,0.37,ppm,0.08,ppm,0.7,ppb,8.3,ppb,9,ppb,19.8,ppb,30,£gg/m3,25,£gg/m3,0,mm,91,%,1.5,ppb,2.31,ppm,302,degrees,192,degrees,0.4,m/sec,0.4,m/sec,21.5,70,0,0,1.8,317,0,C0H890-2024-02-18.csv,2024/2/18 18:00
72,Puli,Nantou_County,2024/2/19 00:00,17.6,C,2.25,ppm,0.38,ppm,0.08,ppm,0.8,ppb,8.5,ppb,9.3,ppb,18.3,ppb,39,£gg/m3,31,£gg/m3,0,mm,93,%,1.5,ppb,2.33,ppm,261,degrees,303,degrees,0.6,m/sec,0.2,m/sec,19.5,80,0.7,238,1.7,236,0,C0H890-2024-02-18.csv,2024/2/18 19:00
72,Puli,Nantou_County,2024/2/19 01:00,16.7,C,2.25,ppm,0.28,ppm,0.08,ppm,0,ppb,8.9,ppb,8.7,ppb,12.1,ppb,26,£gg/m3,24,£gg/m3,0,mm,95,%,1.3,ppb,2.34,ppm,238,degrees,145,degrees,1.5,m/sec,0.1,m/sec,18.4,84,0.6,239,2.3,239,0,C0H890-2024-02-18.csv,2024/2/18 20:00
72,Puli,Nantou_County,2024/2/19 02:00,16.4,C,2.29,ppm,0.27,ppm,0.06,ppm,0,ppb,5.8,ppb,5.5,ppb,12.4,ppb,24,£gg/m3,19,£gg/m3,0,mm,95,%,1.3,ppb,2.36,ppm,303,degrees,298,degrees,0.4,m/sec,0.2,m/sec,17.8,88,0,0,1.3,257,0,C0H890-2024-02-18.csv,2024/2/18 21:00
72,Puli,Nantou_County,2024/2/19 03:00,16.2,C,2.25,ppm,0.26,ppm,0.05,ppm,0,ppb,6.1,ppb,5.8,ppb,12.4,ppb,27,£gg/m3,22,£gg/m3,0,mm,95,%,1.2,ppb,2.31,ppm,220,degrees,15,degrees,0.4,m/sec,0,m/sec,17,90,0,0,1.5,174,0,C0H890-2024-02-18.csv,2024/2/18 22:00
72,Puli,Nantou_County,2024/2/19 04:00,15.7,C,2.25,ppm,0.26,ppm,0.07,ppm,0,ppb,6.3,ppb,6.2,ppb,10.4,ppb,20,£gg/m3,24,£gg/m3,0,mm,96,%,1.2,ppb,2.31,ppm,269,degrees,186,degrees,1.1,m/sec,0.1,m/sec,16.4,93,0.7,231,1.7,231,0,C0H890-2024-02-18.csv,2024/2/18 23:00
72,Puli,Nantou_County,2024/2/19 05:00,15.3,C,2.27,ppm,0.25,ppm,0.06,ppm,0.4,ppb,6.2,ppb,6.6,ppb,7.8,ppb,21,£gg/m3,19,£gg/m3,0,mm,97,%,1.1,ppb,2.34,ppm,295,degrees,314,degrees,0.4,m/sec,0.2,m/sec,15.8,94,0.6,232,1.7,178,0,C0H890-2024-02-19.csv,2024/2/19 00:00
72,Puli,Nantou_County,2024/2/19 06:00,15.2,C,2.31,ppm,0.31,ppm,0.09,ppm,2.8,ppb,9.6,ppb,12.5,ppb,3.1,ppb,25,£gg/m3,24,£gg/m3,0,mm,96,%,1.1,ppb,2.41,ppm,298,degrees,293,degrees,0.5,m/sec,0.1,m/sec,15.8,94,0.3,179,1.9,238,0,C0H890-2024-02-19.csv,2024/2/19 01:00
72,Puli,Nantou_County,2024/2/19 07:00,15.9,C,2.31,ppm,0.48,ppm,0.14,ppm,10.2,ppb,10,ppb,20.2,ppb,3.9,ppb,34,£gg/m3,19,£gg/m3,0,mm,93,%,1.3,ppb,2.46,ppm,301,degrees,304,degrees,0.9,m/sec,0.1,m/sec,15.1,97,0,0,1,246,0,C0H890-2024-02-19.csv,2024/2/19 02:00
72,Puli,Nantou_County,2024/2/19 08:00,18.3,C,2.25,ppm,0.52,ppm,0.17,ppm,10.3,ppb,12.4,ppb,22.7,ppb,11.1,ppb,33,£gg/m3,23,£gg/m3,0,mm,81,%,1.5,ppb,2.43,ppm,324,degrees,351,degrees,0.7,m/sec,0.1,m/sec,14.8,96,0,0,1.2,255,0,C0H890-2024-02-19.csv,2024/2/19 03:00
72,Puli,Nantou_County,2024/2/19 09:00,21.2,C,2.19,ppm,0.44,ppm,0.13,ppm,7,ppb,12.4,ppb,19.4,ppb,19.4,ppb,33,£gg/m3,16,£gg/m3,0,mm,63,%,1.3,ppb,2.31,ppm,32,degrees,104,degrees,0.8,m/sec,0.2,m/sec,14.5,96,0.5,195,1,227,0,C0H890-2024-02-19.csv,2024/2/19 04:00
72,Puli,Nantou_County,2024/2/19 10:00,24.4,C,2.09,ppm,0.38,ppm,0.11,ppm,3.6,ppb,10.1,ppb,13.8,ppb,33.5,ppb,24,£gg/m3,19,£gg/m3,0,mm,51,%,1.5,ppb,2.2,ppm,141,degrees,149,degrees,0.9,m/sec,0.3,m/sec,14.2,97,0.3,231,1.1,191,0,C0H890-2024-02-19.csv,2024/2/19 05:00
72,Puli,Nantou_County,2024/2/19 11:00,26,C,2,ppm,0.21,ppm,0.05,ppm,0.6,ppb,4.6,ppb,5.3,ppb,40.8,ppb,16,£gg/m3,4,£gg/m3,0,mm,46,%,1.4,ppb,2.06,ppm,278,degrees,216,degrees,1.1,m/sec,0.6,m/sec,14,96,0.5,230,1.3,237,0,C0H890-2024-02-19.csv,2024/2/19 06:00
72,Puli,Nantou_County,2024/2/19 12:00,26.7,C,2,ppm,0.18,ppm,0.04,ppm,0.6,ppb,4.3,ppb,4.9,ppb,40.6,ppb,17,£gg/m3,10,£gg/m3,0,mm,45,%,1.3,ppb,2.04,ppm,266,degrees,259,degrees,2.3,m/sec,1.1,m/sec,16.5,85,0,0,0.9,233,0,C0H890-2024-02-19.csv,2024/2/19 07:00
72,Puli,Nantou_County,2024/2/19 13:00,27.6,C,1.96,ppm,0.14,ppm,0.01,ppm,0.1,ppb,2.2,ppb,2.3,ppb,39,ppb,10,£gg/m3,8,£gg/m3,0,mm,42,%,1.3,ppb,1.97,ppm,273,degrees,215,degrees,1.5,m/sec,1.9,m/sec,18.7,74,0.7,47,2.3,276,0,C0H890-2024-02-19.csv,2024/2/19 08:00
72,Puli,Nantou_County,2024/2/19 14:00,28.2,C,1.96,ppm,0.13,ppm,0.01,ppm,0,ppb,1.6,ppb,1.3,ppb,41.6,ppb,12,£gg/m3,5,£gg/m3,0,mm,40,%,1.3,ppb,1.97,ppm,315,degrees,326,degrees,1.9,m/sec,0.8,m/sec,22.5,57,0.4,60,1.6,55,0,C0H890-2024-02-19.csv,2024/2/19 09:00
72,Puli,Nantou_County,2024/2/19 15:00,28.8,C,1.97,ppm,0.14,ppm,0.01,ppm,0.8,ppb,2.8,ppb,3.6,ppb,40.5,ppb,10,£gg/m3,6,£gg/m3,0,mm,39,%,1.2,ppb,1.98,ppm,286,degrees,288,degrees,2,m/sec,1.1,m/sec,25.3,47,0,0,2.3,86,0,C0H890-2024-02-19.csv,2024/2/19 10:00
72,Puli,Nantou_County,2024/2/19 16:00,28.4,C,1.97,ppm,0.17,ppm,0.02,ppm,0.7,ppb,3.3,ppb,4.1,ppb,43.6,ppb,18,£gg/m3,9,£gg/m3,0,mm,44,%,1.2,ppb,1.99,ppm,291,degrees,293,degrees,3.2,m/sec,2.2,m/sec,26.5,48,0.9,272,2.5,255,0,C0H890-2024-02-19.csv,2024/2/19 11:00
72,Puli,Nantou_County,2024/2/19 17:00,26.7,C,2,ppm,0.24,ppm,0.05,ppm,0,ppb,5.1,ppb,5.2,ppb,52.7,ppb,28,£gg/m3,16,£gg/m3,0,mm,54,%,1.4,ppb,2.04,ppm,295,degrees,306,degrees,0.9,m/sec,1.8,m/sec,27.1,44,1.3,287,3.8,268,0,C0H890-2024-02-19.csv,2024/2/19 12:00
72,Puli,Nantou_County,2024/2/19 18:00,24.7,C,2.02,ppm,0.39,ppm,0.14,ppm,0,ppb,13.4,ppb,13.3,ppb,32.8,ppb,31,£gg/m3,15,£gg/m3,0,mm,60,%,1.6,ppb,2.17,ppm,192,degrees,161,degrees,1.2,m/sec,0.5,m/sec,28.4,41,1.3,268,5.2,267,0,C0H890-2024-02-19.csv,2024/2/19 13:00
72,Puli,Nantou_County,2024/2/19 19:00,23.2,C,2.06,ppm,0.46,ppm,0.17,ppm,0,ppb,15.7,ppb,15.7,ppb,21,ppb,24,£gg/m3,14,£gg/m3,0,mm,66,%,1.7,ppb,2.24,ppm,156,degrees,166,degrees,1.6,m/sec,0.8,m/sec,28.8,40,0.7,359,3.2,31,0,C0H890-2024-02-19.csv,2024/2/19 14:00
72,Puli,Nantou_County,2024/2/19 20:00,22,C,2.12,ppm,0.36,ppm,0.13,ppm,0.1,ppb,12.1,ppb,12.3,ppb,22.5,ppb,27,£gg/m3,17,£gg/m3,0,mm,74,%,1.6,ppb,2.25,ppm,95,degrees,81,degrees,1.1,m/sec,0.2,m/sec,29,42,1.4,280,4.2,275,0,C0H890-2024-02-19.csv,2024/2/19 15:00
72,Puli,Nantou_County,2024/2/19 21:00,20.9,C,2.23,ppm,0.38,ppm,0.14,ppm,0,ppb,13.7,ppb,13.7,ppb,15.4,ppb,31,£gg/m3,19,£gg/m3,0,mm,83,%,1.3,ppb,2.37,ppm,280,degrees,324,degrees,0.7,m/sec,0.1,m/sec,27.7,50,1.6,281,4.1,293,0,C0H890-2024-02-19.csv,2024/2/19 16:00
72,Puli,Nantou_County,2024/2/19 22:00,20.3,C,2.2,ppm,0.32,ppm,0.12,ppm,0,ppb,13.2,ppb,13.1,ppb,14.2,ppb,27,£gg/m3,14,£gg/m3,0,mm,86,%,1.2,ppb,2.31,ppm,176,degrees,168,degrees,1.7,m/sec,0.2,m/sec,25.1,63,1,307,3.9,320,0,C0H890-2024-02-19.csv,2024/2/19 17:00
72,Puli,Nantou_County,2024/2/19 23:00,20.2,C,2.14,ppm,0.24,ppm,0.06,ppm,  ,ppb,  ,ppb,  ,ppb,18.8,ppb,26,£gg/m3,15,£gg/m3,0,mm,89,%,1.5,ppb,2.2,ppm,152,degrees,86,degrees,1.2,m/sec,1.3,m/sec,22.8,72,0.7,197,1.4,188,0,C0H890-2024-02-19.csv,2024/2/19 18:00
72,Puli,Nantou_County,2024/2/20 00:00,20.4,C,2.08,ppm,0.21,ppm,0.05,ppm,0,ppb,5.9,ppb,5.6,ppb,19.1,ppb,17,£gg/m3,18,£gg/m3,0,mm,85,%,1.3,ppb,2.13,ppm,58,degrees,126,degrees,1.3,m/sec,0.4,m/sec,20.9,82,0.7,207,1.6,219,0,C0H890-2024-02-19.csv,2024/2/19 19:00
72,Puli,Nantou_County,2024/2/20 01:00,20,C,2.08,ppm,0.21,ppm,0.05,ppm,0,ppb,6.5,ppb,6.3,ppb,15.1,ppb,16,£gg/m3,11,£gg/m3,0,mm,79,%,0.9,ppb,2.13,ppm,210,degrees,290,degrees,0.8,m/sec,0,m/sec,20.6,82,0,0,1.5,177,0,C0H890-2024-02-19.csv,2024/2/19 20:00
